Comune;Provincia;Localit ;Tipologia;Tipologia secondaria;Categoria;Stelle;Denominazione;Indirizzo;Numero civico;Interno;CAP;Telefono;FAX;Posta elettronica;Sito internet;Zona;Accesso ai disabili;Piscina;Piscina coperta;Ristorante;Parcheggio;Sala conferenze;Aria condizionata;Giochi bimbi;Sauna;Solarium;Fitness;Animali ammessi;Centro storico;Zona fiera;Lago;Aeroporto;Autostrada;Impianti risalita;Stazione FS;Mare;Termale;Periferia;Collinare;Inglese;Francese;Tedesco;Spagnolo;Chiusura temporanea;Altri servizi;Codice identificativo;Data ultima modifica;Nuova classificazione LR11
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;CORTE DEI SERVI;dorsoduro;1066;;30100;3382319476;;info@cortedeiservi.it;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;159622;42634;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;CORTE DEI SERVI;dorsoduro;1066;;30100;3382319476;;info@cortedeiservi.it;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;159622;42634;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;DA NINA VENICE ACCOMODATION;SANTA CROCE;387;VENEZIA;30100;3206795522;;poletto.martina@gmail.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;181760;42937;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;DA NINA VENICE ACCOMODATION;SANTA CROCE;387;VENEZIA;30100;3206795522;;poletto.martina@gmail.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;181760;42937;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;DIMORA GIORGIONE;santa croce;1032 a;;30100;392/2961431;;casadei pittori@gmail.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;172662;42955;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;DIMORA GIORGIONE;santa croce;1032 a;;30100;392/2961431;;casadei pittori@gmail.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;172662;42955;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;HAPPY VENICE;san marco;962;piano secondo;30100;3334610644;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;122749;42767;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;HAPPY VENICE;san marco;962;piano secondo;30100;3334610644;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;122749;42767;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;LA CASA ROSSA;SAN MARCO;3145;A;30100;3339671142  0413091289;;info@venetiam.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;196782;42929;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;LA CASA ROSSA;SAN MARCO;3145;A;30100;3339671142  0413091289;;info@venetiam.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;196782;42929;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;LA MANSARDA DI SAN MARCO;SAN MARCO;618;;30100;;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;191085;42886;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;LA MANSARDA DI SAN MARCO;SAN MARCO;618;;30100;;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;191085;42886;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;LE ISOLE;san marco;4354;;30100;;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;124302;42494;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;LE ISOLE;san marco;4354;;30100;;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;124302;42494;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;L\'O VENEZIA FLAT;SESTRIERE SAN POLO;1778-1630;;30125;;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;115082;42265;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;L\'O VENEZIA FLAT;SESTRIERE SAN POLO;1778-1630;;30125;;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;115082;42265;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;LUCKY VENICE;san marco;1532;;30100;3334610644;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;122804;42767;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;LUCKY VENICE;san marco;1532;;30100;3334610644;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;122804;42767;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;LUXURY APARTMENT CANAL GRANDE 1;SANTA CROCE;940/A;;30100;;;amministrazione@hotelantichefigure.it;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;189582;42881;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;LUXURY APARTMENT CANAL GRANDE 1;SANTA CROCE;940/A;;30100;;;amministrazione@hotelantichefigure.it;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;189582;42881;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;LUXURY APARTMENT CANAL GRANDE 2;SANTA CROCE;941;;30100;;;amministrazione@hotelantichefigure.it;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;189689;42881;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;LUXURY APARTMENT CANAL GRANDE 2;SANTA CROCE;941;;30100;;;amministrazione@hotelantichefigure.it;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;189689;42881;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;MAGIC VENICE;san marco;3173;;30100;3492575464;;info@sunnyvenice.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;123422;42765;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;MAGIC VENICE;san marco;3173;;30100;3492575464;;info@sunnyvenice.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;123422;42765;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;MAZZONI 47;CANNAREGIO - CALLE PRIULI DEI CAVALLETTI, NR. 96;96;;30121;0498765884 - 3383226690;;ROBERTO.GALLINI@HOTMAIL.COM;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;201689;42990;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;MAZZONI 47;CANNAREGIO - CALLE PRIULI DEI CAVALLETTI, NR. 96;96;;30121;0498765884 - 3383226690;;ROBERTO.GALLINI@HOTMAIL.COM;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;201689;42990;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;MERCERIE;san marco;203;;30100;3470083581;;VENICEAPARTMENT@HOTMAIL.IT;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;158162;42573;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;MERCERIE;san marco;203;;30100;3470083581;;VENICEAPARTMENT@HOTMAIL.IT;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;158162;42573;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;PANADA S;SAN MARCO;636;;30100;;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;114923;42264;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;PANADA S;SAN MARCO;636;;30100;;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;114923;42264;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;PIAVE 2;CASTELLO;4846;;30100;;;info@hotelalpiave.co;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;120885;42808;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;PIAVE 2;CASTELLO;4846;;30100;;;info@hotelalpiave.co;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;120885;42808;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;PIAVE III;castello;4837;;30100;041/5285174;;info@hotelpiave.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;163122;42642;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;PIAVE III;castello;4837;;30100;041/5285174;;info@hotelpiave.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;163122;42642;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;RESIDENCE TITIAN INN;VIA ORLANDA;240;;30173;;;info@titianinnvenice.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;195466;42916;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;RESIDENCE TITIAN INN;VIA ORLANDA;240;;30173;;;info@titianinnvenice.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;195466;42916;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;RESIDENZA CA\' BRIGHELLA;CALLE DELLA CORONA, CASTELLO;4744/A;;30122;348 9257578;;milani.manuela.ve@gmail.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;197865;42930;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;RESIDENZA CA\' BRIGHELLA;CALLE DELLA CORONA, CASTELLO;4744/A;;30122;348 9257578;;milani.manuela.ve@gmail.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;197865;42930;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;RESIDENZA CA\' DOR;SALIZADA DEL PISTOR, CANNAREGIO;4548;;30100;041 5205584    393 2125033;;cornonicola@gmail.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;196662;42927;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;RESIDENZA CA\' DOR;SALIZADA DEL PISTOR, CANNAREGIO;4548;;30100;041 5205584    393 2125033;;cornonicola@gmail.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;196662;42927;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;RIALTO 1082;SAN POLO;1082 piano primo;;30100;0412410164;;info@rialto1082.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;160804;42607;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;RIALTO 1082;SAN POLO;1082 piano primo;;30100;0412410164;;info@rialto1082.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;160804;42607;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;RIALTO MIRACOLI;CANNAREGIO;5992;PIANO TERZO;30100;;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;112322;42227;3 
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;RIALTO MIRACOLI;CANNAREGIO;5992;PIANO TERZO;30100;;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;112322;42227;3 
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;TRUE VENICE;castello;2655 a;;30100;3482614931;;guidorufo@libero.it;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;165342;42663;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;TRUE VENICE;castello;2655 a;;30100;3482614931;;guidorufo@libero.it;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;165342;42663;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;VILLA AI TIGLI GARDEN HOUSE;VIA ORLANDA;132/B;;30173;0415415564;;info@villaaitigli.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;195351;42913;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;;;VILLA AI TIGLI GARDEN HOUSE;VIA ORLANDA;132/B;;30173;0415415564;;info@villaaitigli.com;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;195351;42913;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;AI GRECI;CASTELLO;4996/A;;30122;;;;;venezia;No;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;CONNESSIONE AD INTERNETE WI-FI;49483;41265;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;AI GRECI;CASTELLO;4996/A;;30122;;;;;venezia;No;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;CONNESSIONE AD INTERNETE WI-FI;49483;41265;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;ALBABELLA;SAN POLO;717;PIANO TERRA - PRIMO - SECONDO - TERZO;30125;041 5227338;041 5227338;cesare.albanello@gmail.com;;venezia;No;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;;80900;42815;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;ALBABELLA;SAN POLO;717;PIANO TERRA - PRIMO - SECONDO - TERZO;30125;041 5227338;041 5227338;cesare.albanello@gmail.com;;venezia;No;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;;80900;42815;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;ALBA D\'ORO;CALLE BOTTERI - SAN POLO;1628;;30100;041 5227338;041 5227338;cesare.albanello@gmail.com;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;;47474;42815;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;ALBA D\'ORO;CALLE BOTTERI - SAN POLO;1628;;30100;041 5227338;041 5227338;cesare.albanello@gmail.com;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;;47474;42815;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;AL CAMPANILE MADONNA DELL\'ORTO;CANNAREGIO;3505/D;piano terra e primo piano;30122;TEL E FAX 0415243884 - 3408124284;0415243884;info@alcampanile-madonnadellorto.com;www.alcampanile-madonnadellorto.com;venezia;Si;No;No;No;No;No;Si;Si;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;WI-FI/PARABOLICA+DECODER/GIARDINO PRIVATO ARREDATO+ZONA COND.;49583;42912;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;AL CAMPANILE MADONNA DELL\'ORTO;CANNAREGIO;3505/D;piano terra e primo piano;30122;TEL E FAX 0415243884 - 3408124284;0415243884;info@alcampanile-madonnadellorto.com;www.alcampanile-madonnadellorto.com;venezia;Si;No;No;No;No;No;Si;Si;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;WI-FI/PARABOLICA+DECODER/GIARDINO PRIVATO ARREDATO+ZONA COND.;49583;42912;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;ALLA RIVETTA 3;Cannaregio;1969;piano 3 ;30124;3337794768;041454333;allarivetta@venusia.biz;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;;31271;41696;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;ALLA RIVETTA 3;Cannaregio;1969;piano 3 ;30124;3337794768;041454333;allarivetta@venusia.biz;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;;31271;41696;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;ANTARES;SAN MARCO;695;PIANO 1;30124;3395788548;041 5238866;UMBERTO@HOTELORION.IT;;venezia;No;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;;31437;42928;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;ANTARES;SAN MARCO;695;PIANO 1;30124;3395788548;041 5238866;UMBERTO@HOTELORION.IT;;venezia;No;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;;31437;42928;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTI ALL\'ASCENSIONE;SAN MARCO - BOCCA DI PIAZZA;1235;piano 1 -2 -3 -4 ;30124;0422964511;0415200501;amministrazione@hotelmonaco.it;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;allarme antincendio;31275;42919;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTI ALL\'ASCENSIONE;SAN MARCO - BOCCA DI PIAZZA;1235;piano 1 -2 -3 -4 ;30124;0422964511;0415200501;amministrazione@hotelmonaco.it;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;allarme antincendio;31275;42919;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTI MALIBRAN;CANNAREGIO;5885;PIANI PRIMO - SECONDO - TERZO;30131;0415228028;041-5239243;;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;;31344;42922;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTI MALIBRAN;CANNAREGIO;5885;PIANI PRIMO - SECONDO - TERZO;30131;0415228028;041-5239243;;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;;31344;42922;4 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTI MONTECARLO;SAN MARCO;674;PIANO PRIMO SECONDO TERZO;30100;;;;;venezia;No;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;70242;41500;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTI MONTECARLO;SAN MARCO;674;PIANO PRIMO SECONDO TERZO;30100;;;;;venezia;No;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;70242;41500;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTI VERONESE;DORSODURO;1832;;30100;0415235470;;info@ristoranteautorimessa.it;;venezia;No;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;104822;42835;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTI VERONESE;DORSODURO;1832;;30100;0415235470;;info@ristoranteautorimessa.it;;venezia;No;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;104822;42835;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTO ARLECCHINO;CANNAREGIO;99/B;piano 1;30100;348-2824650     041-716270;041-716268;info@agli-artisti-venezia.it;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;wifi gratuito;88661;42213;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTO ARLECCHINO;CANNAREGIO;99/B;piano 1;30100;348-2824650     041-716270;041-716268;info@agli-artisti-venezia.it;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;wifi gratuito;88661;42213;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTO CA\' BRIANI;CASTELLO;4473/A;;30100;041 5412143 FAX 041 903113 - 3346045850;041-5086099;info@appartamentivenezia.it - www.appartamentivenezia.it;www.appartamentivenezia.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;;52841;42913;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTO CA\' BRIANI;CASTELLO;4473/A;;30100;041 5412143 FAX 041 903113 - 3346045850;041-5086099;info@appartamentivenezia.it - www.appartamentivenezia.it;www.appartamentivenezia.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;;52841;42913;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTO CANNAREGIO 1416;Cannaregio;1416;;30100;"3459101202; 0415280607";;malvasiasas@libero.it;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;;53078;42930;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTO CANNAREGIO 1416;Cannaregio;1416;;30100;"3459101202; 0415280607";;malvasiasas@libero.it;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;;53078;42930;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTO DEL FORNO VECCHIO DI VENEZIA;CASTELLO;3445;PIANO TERRA SECONDO TERZO;30122;;;;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;61446;41696;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTO DEL FORNO VECCHIO DI VENEZIA;CASTELLO;3445;PIANO TERRA SECONDO TERZO;30122;;;;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;61446;41696;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;APPARTAMENTO;;1;;APPARTAMENTO GRECALE;SAN MARCO;603;PIANO SECONDO;30124;393 9820284 fax 041 5280607;041 5268362;ilpentafoglio@libero.it;;venezia;No;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;;45678;42909;3 Leoni
